ID,FilePath,Description
video_0430,data/Crisis/angry/0163.mp4,Crisis - angry emotion video
video_0431,data/Crisis/disgust/0004.mp4,Crisis - disgust emotion video
video_0432,data/Crisis/disgust/0007.mp4,Crisis - disgust emotion video
video_0433,data/Crisis/disgust/0011.mp4,Crisis - disgust emotion video
video_0434,data/Crisis/disgust/0021.mp4,Crisis - disgust emotion video
video_0435,data/Crisis/disgust/0025.mp4,Crisis - disgust emotion video
video_0436,data/Crisis/disgust/0032.mp4,Crisis - disgust emotion video
video_0437,data/Crisis/disgust/0035.mp4,Crisis - disgust emotion video
video_0438,data/Crisis/disgust/0042.mp4,Crisis - disgust emotion video
video_0439,data/Crisis/disgust/0046.mp4,Crisis - disgust emotion video
video_0440,data/Crisis/disgust/0051.mp4,Crisis - disgust emotion video
video_0441,data/Crisis/fear/0024.mp4,Crisis - fear emotion video
video_0442,data/Crisis/fear/0026.mp4,Crisis - fear emotion video
video_0443,data/Crisis/fear/0050.mp4,Crisis - fear emotion video
video_0444,data/Crisis/fear/0051.mp4,Crisis - fear emotion video
video_0445,data/Crisis/fear/0066.mp4,Crisis - fear emotion video
video_0446,data/Crisis/fear/0070.mp4,Crisis - fear emotion video
video_0447,data/Crisis/fear/0092.mp4,Crisis - fear emotion video
video_0448,data/Crisis/fear/0100.mp4,Crisis - fear emotion video
video_0449,data/Crisis/fear/0103.mp4,Crisis - fear emotion video
video_0450,data/Crisis/fear/0105.mp4,Crisis - fear emotion video
video_0451,data/Crisis/happy/0011.mp4,Crisis - happy emotion video
video_0452,data/Crisis/happy/0018.mp4,Crisis - happy emotion video
video_0453,data/Crisis/happy/0019.mp4,Crisis - happy emotion video
video_0454,data/Crisis/happy/0032.mp4,Crisis - happy emotion video
video_0455,data/Crisis/happy/0042.mp4,Crisis - happy emotion video
video_0456,data/Crisis/happy/0071.mp4,Crisis - happy emotion video
video_0457,data/Crisis/happy/0125.mp4,Crisis - happy emotion video
video_0458,data/Crisis/happy/0145.mp4,Crisis - happy emotion video
video_0459,data/Crisis/happy/0148.mp4,Crisis - happy emotion video
video_0460,data/Crisis/happy/0191.mp4,Crisis - happy emotion video
video_0461,data/Crisis/neutral/0084.mp4,Crisis - neutral emotion video
video_0462,data/Crisis/neutral/0101.mp4,Crisis - neutral emotion video
video_0463,data/Crisis/neutral/0157.mp4,Crisis - neutral emotion video
video_0464,data/Crisis/neutral/0173.mp4,Crisis - neutral emotion video
video_0465,data/Crisis/neutral/0181.mp4,Crisis - neutral emotion video
video_0466,data/Crisis/neutral/0191.mp4,Crisis - neutral emotion video
video_0467,data/Crisis/neutral/0379.mp4,Crisis - neutral emotion video
video_0468,data/Crisis/neutral/0384.mp4,Crisis - neutral emotion video
video_0469,data/Crisis/neutral/0411.mp4,Crisis - neutral emotion video
video_0470,data/Crisis/neutral/0438.mp4,Crisis - neutral emotion video
video_0471,data/Crisis/sad/0010.mp4,Crisis - sad emotion video
video_0472,data/Crisis/sad/0039.mp4,Crisis - sad emotion video
video_0473,data/Crisis/sad/0075.mp4,Crisis - sad emotion video
video_0474,data/Crisis/sad/0095.mp4,Crisis - sad emotion video
video_0475,data/Crisis/sad/0124.mp4,Crisis - sad emotion video
video_0476,data/Crisis/sad/0157.mp4,Crisis - sad emotion video
video_0477,data/Crisis/sad/0159.mp4,Crisis - sad emotion video
video_0478,data/Crisis/sad/0185.mp4,Crisis - sad emotion video
video_0479,data/Crisis/sad/0256.mp4,Crisis - sad emotion video
video_0480,data/Crisis/sad/0263.mp4,Crisis - sad emotion video
video_0481,data/Crisis/surprise/0001.mp4,Crisis - surprise emotion video
video_0482,data/Crisis/surprise/0003.mp4,Crisis - surprise emotion video
video_0483,data/Crisis/surprise/0018.mp4,Crisis - surprise emotion video
video_0484,data/Crisis/surprise/0023.mp4,Crisis - surprise emotion video
video_0485,data/Crisis/surprise/0059.mp4,Crisis - surprise emotion video
video_0486,data/Crisis/surprise/0069.mp4,Crisis - surprise emotion video
video_0487,data/Crisis/surprise/0073.mp4,Crisis - surprise emotion video
video_0488,data/Crisis/surprise/0074.mp4,Crisis - surprise emotion video
video_0489,data/Crisis/surprise/0106.mp4,Crisis - surprise emotion video
video_0490,data/Crisis/surprise/0128.mp4,Crisis - surprise emotion video
video_0491,data/DailyLife/angry/0087.mp4,DailyLife - angry emotion video
video_0492,data/DailyLife/angry/0106.mp4,DailyLife - angry emotion video
video_0493,data/DailyLife/angry/0146.mp4,DailyLife - angry emotion video
video_0494,data/DailyLife/angry/0169.mp4,DailyLife - angry emotion video
video_0495,data/DailyLife/angry/0288.mp4,DailyLife - angry emotion video
video_0496,data/DailyLife/angry/0384.mp4,DailyLife - angry emotion video
video_0497,data/DailyLife/angry/0397.mp4,DailyLife - angry emotion video
video_0498,data/DailyLife/angry/0482.mp4,DailyLife - angry emotion video
video_0499,data/DailyLife/angry/0505.mp4,DailyLife - angry emotion video
video_0500,data/DailyLife/angry/0512.mp4,DailyLife - angry emotion video
video_0501,data/DailyLife/disgust/0003.mp4,DailyLife - disgust emotion video
video_0502,data/DailyLife/disgust/0005.mp4,DailyLife - disgust emotion video
video_0503,data/DailyLife/disgust/0006.mp4,DailyLife - disgust emotion video
video_0504,data/DailyLife/disgust/0008.mp4,DailyLife - disgust emotion video
video_0505,data/DailyLife/disgust/0009.mp4,DailyLife - disgust emotion video
video_0506,data/DailyLife/disgust/0012.mp4,DailyLife - disgust emotion video
video_0507,data/DailyLife/disgust/0014.mp4,DailyLife - disgust emotion video
video_0508,data/DailyLife/disgust/0021.mp4,DailyLife - disgust emotion video
video_0509,data/DailyLife/disgust/0025.mp4,DailyLife - disgust emotion video
video_0510,data/DailyLife/disgust/0029.mp4,DailyLife - disgust emotion video
video_0511,data/DailyLife/fear/0011.mp4,DailyLife - fear emotion video
video_0512,data/DailyLife/fear/0017.mp4,DailyLife - fear emotion video
video_0513,data/DailyLife/fear/0031.mp4,DailyLife - fear emotion video
video_0514,data/DailyLife/fear/0048.mp4,DailyLife - fear emotion video
video_0515,data/DailyLife/fear/0049.mp4,DailyLife - fear emotion video
video_0516,data/DailyLife/fear/0052.mp4,DailyLife - fear emotion video
video_0517,data/DailyLife/fear/0072.mp4,DailyLife - fear emotion video
video_0518,data/DailyLife/fear/0081.mp4,DailyLife - fear emotion video
video_0519,data/DailyLife/fear/0095.mp4,DailyLife - fear emotion video
video_0520,data/DailyLife/fear/0109.mp4,DailyLife - fear emotion video
video_0521,data/DailyLife/happy/0016.mp4,DailyLife - happy emotion video
video_0522,data/DailyLife/happy/0049.mp4,DailyLife - happy emotion video
video_0523,data/DailyLife/happy/0097.mp4,DailyLife - happy emotion video
video_0524,data/DailyLife/happy/0157.mp4,DailyLife - happy emotion video
video_0525,data/DailyLife/happy/0196.mp4,DailyLife - happy emotion video
video_0526,data/DailyLife/happy/0208.mp4,DailyLife - happy emotion video
video_0527,data/DailyLife/happy/0281.mp4,DailyLife - happy emotion video
video_0528,data/DailyLife/happy/0435.mp4,DailyLife - happy emotion video
video_0529,data/DailyLife/happy/0448.mp4,DailyLife - happy emotion video
video_0530,data/DailyLife/happy/0460.mp4,DailyLife - happy emotion video
video_0531,data/DailyLife/neutral/0076.mp4,DailyLife - neutral emotion video
video_0532,data/DailyLife/neutral/0237.mp4,DailyLife - neutral emotion video
video_0533,data/DailyLife/neutral/0275.mp4,DailyLife - neutral emotion video
video_0534,data/DailyLife/neutral/0276.mp4,DailyLife - neutral emotion video
video_0535,data/DailyLife/neutral/0307.mp4,DailyLife - neutral emotion video
video_0536,data/DailyLife/neutral/0403.mp4,DailyLife - neutral emotion video
video_0537,data/DailyLife/neutral/0406.mp4,DailyLife - neutral emotion video
video_0538,data/DailyLife/neutral/0441.mp4,DailyLife - neutral emotion video
video_0539,data/DailyLife/neutral/0448.mp4,DailyLife - neutral emotion video
video_0540,data/DailyLife/neutral/0460.mp4,DailyLife - neutral emotion video
video_0541,data/DailyLife/sad/0017.mp4,DailyLife - sad emotion video
video_0542,data/DailyLife/sad/0035.mp4,DailyLife - sad emotion video
video_0543,data/DailyLife/sad/0091.mp4,DailyLife - sad emotion video
video_0544,data/DailyLife/sad/0133.mp4,DailyLife - sad emotion video
video_0545,data/DailyLife/sad/0141.mp4,DailyLife - sad emotion video
video_0546,data/DailyLife/sad/0156.mp4,DailyLife - sad emotion video
video_0547,data/DailyLife/sad/0159.mp4,DailyLife - sad emotion video
video_0548,data/DailyLife/sad/0244.mp4,DailyLife - sad emotion video
video_0549,data/DailyLife/sad/0403.mp4,DailyLife - sad emotion video
video_0550,data/DailyLife/sad/0441.mp4,DailyLife - sad emotion video
video_0551,data/DailyLife/surprise/0026.mp4,DailyLife - surprise emotion video
video_0552,data/DailyLife/surprise/0027.mp4,DailyLife - surprise emotion video
video_0553,data/DailyLife/surprise/0040.mp4,DailyLife - surprise emotion video
video_0554,data/DailyLife/surprise/0041.mp4,DailyLife - surprise emotion video
video_0555,data/DailyLife/surprise/0050.mp4,DailyLife - surprise emotion video
video_0556,data/DailyLife/surprise/0060.mp4,DailyLife - surprise emotion video
video_0557,data/DailyLife/surprise/0068.mp4,DailyLife - surprise emotion video
video_0558,data/DailyLife/surprise/0069.mp4,DailyLife - surprise emotion video
video_0559,data/DailyLife/surprise/0076.mp4,DailyLife - surprise emotion video
video_0560,data/DailyLife/surprise/0078.mp4,DailyLife - surprise emotion video
video_0561,data/ElegantArt/angry/0021.mp4,ElegantArt - angry emotion video
video_0562,data/ElegantArt/angry/0058.mp4,ElegantArt - angry emotion video
video_0563,data/ElegantArt/angry/0065.mp4,ElegantArt - angry emotion video
video_0564,data/ElegantArt/angry/0088.mp4,ElegantArt - angry emotion video
video_0565,data/ElegantArt/angry/0091.mp4,ElegantArt - angry emotion video
video_0566,data/ElegantArt/angry/0101.mp4,ElegantArt - angry emotion video
video_0567,data/ElegantArt/angry/0132.mp4,ElegantArt - angry emotion video
video_0568,data/ElegantArt/angry/0160.mp4,ElegantArt - angry emotion video
video_0569,data/ElegantArt/angry/0208.mp4,ElegantArt - angry emotion video
video_0570,data/ElegantArt/angry/0213.mp4,ElegantArt - angry emotion video
video_0571,data/ElegantArt/disgust/0000.mp4,ElegantArt - disgust emotion video
video_0572,data/ElegantArt/disgust/0022.mp4,ElegantArt - disgust emotion video
video_0573,data/ElegantArt/disgust/0029.mp4,ElegantArt - disgust emotion video
video_0574,data/ElegantArt/disgust/0034.mp4,ElegantArt - disgust emotion video
video_0575,data/ElegantArt/disgust/0039.mp4,ElegantArt - disgust emotion video
video_0576,data/ElegantArt/disgust/0050.mp4,ElegantArt - disgust emotion video
video_0577,data/ElegantArt/disgust/0054.mp4,ElegantArt - disgust emotion video
video_0578,data/ElegantArt/disgust/0057.mp4,ElegantArt - disgust emotion video
video_0579,data/ElegantArt/disgust/0065.mp4,ElegantArt - disgust emotion video
video_0580,data/ElegantArt/disgust/0069.mp4,ElegantArt - disgust emotion video
video_0581,data/ElegantArt/fear/0004.mp4,ElegantArt - fear emotion video
video_0582,data/ElegantArt/fear/0009.mp4,ElegantArt - fear emotion video
video_0583,data/ElegantArt/fear/0010.mp4,ElegantArt - fear emotion video
video_0584,data/ElegantArt/fear/0011.mp4,ElegantArt - fear emotion video
video_0585,data/ElegantArt/fear/0015.mp4,ElegantArt - fear emotion video
video_0586,data/ElegantArt/fear/0020.mp4,ElegantArt - fear emotion video
video_0587,data/ElegantArt/fear/0022.mp4,ElegantArt - fear emotion video
video_0588,data/ElegantArt/fear/0029.mp4,ElegantArt - fear emotion video
video_0589,data/ElegantArt/fear/0036.mp4,ElegantArt - fear emotion video
video_0590,data/ElegantArt/fear/0049.mp4,ElegantArt - fear emotion video
video_0591,data/ElegantArt/happy/0011.mp4,ElegantArt - happy emotion video
video_0592,data/ElegantArt/happy/0013.mp4,ElegantArt - happy emotion video
video_0593,data/ElegantArt/happy/0024.mp4,ElegantArt - happy emotion video
video_0594,data/ElegantArt/happy/0031.mp4,ElegantArt - happy emotion video
video_0595,data/ElegantArt/happy/0057.mp4,ElegantArt - happy emotion video
video_0596,data/ElegantArt/happy/0072.mp4,ElegantArt - happy emotion video
video_0597,data/ElegantArt/happy/0121.mp4,ElegantArt - happy emotion video
video_0598,data/ElegantArt/happy/0139.mp4,ElegantArt - happy emotion video
video_0599,data/ElegantArt/happy/0160.mp4,ElegantArt - happy emotion video
video_0600,data/ElegantArt/happy/0173.mp4,ElegantArt - happy emotion video
video_0601,data/ElegantArt/neutral/0008.mp4,ElegantArt - neutral emotion video
video_0602,data/ElegantArt/neutral/0078.mp4,ElegantArt - neutral emotion video
video_0603,data/ElegantArt/neutral/0090.mp4,ElegantArt - neutral emotion video
video_0604,data/ElegantArt/neutral/0095.mp4,ElegantArt - neutral emotion video
video_0605,data/ElegantArt/neutral/0107.mp4,ElegantArt - neutral emotion video
video_0606,data/ElegantArt/neutral/0199.mp4,ElegantArt - neutral emotion video
video_0607,data/ElegantArt/neutral/0222.mp4,ElegantArt - neutral emotion video
video_0608,data/ElegantArt/neutral/0241.mp4,ElegantArt - neutral emotion video
video_0609,data/ElegantArt/neutral/0261.mp4,ElegantArt - neutral emotion video
video_0610,data/ElegantArt/neutral/0273.mp4,ElegantArt - neutral emotion video
video_0611,data/ElegantArt/sad/0005.mp4,ElegantArt - sad emotion video
video_0612,data/ElegantArt/sad/0037.mp4,ElegantArt - sad emotion video
video_0613,data/ElegantArt/sad/0057.mp4,ElegantArt - sad emotion video
video_0614,data/ElegantArt/sad/0127.mp4,ElegantArt - sad emotion video
video_0615,data/ElegantArt/sad/0166.mp4,ElegantArt - sad emotion video
video_0616,data/ElegantArt/sad/0178.mp4,ElegantArt - sad emotion video
video_0617,data/ElegantArt/sad/0219.mp4,ElegantArt - sad emotion video
video_0618,data/ElegantArt/sad/0275.mp4,ElegantArt - sad emotion video
video_0619,data/ElegantArt/sad/0318.mp4,ElegantArt - sad emotion video
video_0620,data/ElegantArt/sad/0332.mp4,ElegantArt - sad emotion video
video_0621,data/ElegantArt/surprise/0008.mp4,ElegantArt - surprise emotion video
video_0622,data/ElegantArt/surprise/0028.mp4,ElegantArt - surprise emotion video
video_0623,data/ElegantArt/surprise/0029.mp4,ElegantArt - surprise emotion video
video_0624,data/ElegantArt/surprise/0042.mp4,ElegantArt - surprise emotion video
video_0625,data/ElegantArt/surprise/0055.mp4,ElegantArt - surprise emotion video
video_0626,data/ElegantArt/surprise/0062.mp4,ElegantArt - surprise emotion video
video_0627,data/ElegantArt/surprise/0067.mp4,ElegantArt - surprise emotion video
video_0628,data/ElegantArt/surprise/0070.mp4,ElegantArt - surprise emotion video
video_0629,data/ElegantArt/surprise/0078.mp4,ElegantArt - surprise emotion video
video_0630,data/ElegantArt/surprise/0085.mp4,ElegantArt - surprise emotion video
video_0631,data/Experiment/angry/0002.mp4,Experiment - angry emotion video
video_0632,data/Experiment/angry/0010.mp4,Experiment - angry emotion video
video_0633,data/Experiment/angry/0011.mp4,Experiment - angry emotion video
video_0634,data/Experiment/angry/0014.mp4,Experiment - angry emotion video
video_0635,data/Experiment/angry/0023.mp4,Experiment - angry emotion video
video_0636,data/Experiment/angry/0029.mp4,Experiment - angry emotion video
video_0637,data/Experiment/angry/0031.mp4,Experiment - angry emotion video
video_0638,data/Experiment/angry/0034.mp4,Experiment - angry emotion video
video_0639,data/Experiment/angry/0035.mp4,Experiment - angry emotion video
video_0640,data/Experiment/angry/0037.mp4,Experiment - angry emotion video
video_0641,data/Experiment/disgust/0000.mp4,Experiment - disgust emotion video
video_0642,data/Experiment/disgust/0001.mp4,Experiment - disgust emotion video
video_0643,data/Experiment/disgust/0002.mp4,Experiment - disgust emotion video
video_0644,data/Experiment/disgust/0003.mp4,Experiment - disgust emotion video
video_0645,data/Experiment/disgust/0004.mp4,Experiment - disgust emotion video
video_0646,data/Experiment/disgust/0005.mp4,Experiment - disgust emotion video
video_0647,data/Experiment/disgust/0006.mp4,Experiment - disgust emotion video
video_0648,data/Experiment/disgust/0007.mp4,Experiment - disgust emotion video
video_0649,data/Experiment/disgust/0008.mp4,Experiment - disgust emotion video
video_0650,data/Experiment/disgust/0009.mp4,Experiment - disgust emotion video
video_0651,data/Experiment/fear/0000.mp4,Experiment - fear emotion video
video_0652,data/Experiment/fear/0003.mp4,Experiment - fear emotion video
video_0653,data/Experiment/fear/0007.mp4,Experiment - fear emotion video
video_0654,data/Experiment/fear/0009.mp4,Experiment - fear emotion video
video_0655,data/Experiment/fear/0012.mp4,Experiment - fear emotion video
video_0656,data/Experiment/fear/0013.mp4,Experiment - fear emotion video
video_0657,data/Experiment/fear/0014.mp4,Experiment - fear emotion video
video_0658,data/Experiment/fear/0015.mp4,Experiment - fear emotion video
video_0659,data/Experiment/fear/0016.mp4,Experiment - fear emotion video
video_0660,data/Experiment/fear/0018.mp4,Experiment - fear emotion video
video_0661,data/Experiment/happy/0020.mp4,Experiment - happy emotion video
video_0662,data/Experiment/happy/0033.mp4,Experiment - happy emotion video
video_0663,data/Experiment/happy/0038.mp4,Experiment - happy emotion video
video_0664,data/Experiment/happy/0059.mp4,Experiment - happy emotion video
video_0665,data/Experiment/happy/0090.mp4,Experiment - happy emotion video
video_0666,data/Experiment/happy/0095.mp4,Experiment - happy emotion video
video_0667,data/Experiment/happy/0103.mp4,Experiment - happy emotion video
video_0668,data/Experiment/happy/0106.mp4,Experiment - happy emotion video
video_0669,data/Experiment/happy/0128.mp4,Experiment - happy emotion video
video_0670,data/Experiment/happy/0156.mp4,Experiment - happy emotion video
video_0671,data/Experiment/neutral/0006.mp4,Experiment - neutral emotion video
video_0672,data/Experiment/neutral/0023.mp4,Experiment - neutral emotion video
video_0673,data/Experiment/neutral/0042.mp4,Experiment - neutral emotion video
video_0674,data/Experiment/neutral/0053.mp4,Experiment - neutral emotion video
video_0675,data/Experiment/neutral/0070.mp4,Experiment - neutral emotion video
video_0676,data/Experiment/neutral/0083.mp4,Experiment - neutral emotion video
video_0677,data/Experiment/neutral/0093.mp4,Experiment - neutral emotion video
video_0678,data/Experiment/neutral/0183.mp4,Experiment - neutral emotion video
video_0679,data/Experiment/neutral/0211.mp4,Experiment - neutral emotion video
video_0680,data/Experiment/neutral/0228.mp4,Experiment - neutral emotion video
video_0681,data/Experiment/sad/0000.mp4,Experiment - sad emotion video
video_0682,data/Experiment/sad/0001.mp4,Experiment - sad emotion video
video_0683,data/Experiment/sad/0002.mp4,Experiment - sad emotion video
video_0684,data/Experiment/sad/0003.mp4,Experiment - sad emotion video
video_0685,data/Experiment/sad/0004.mp4,Experiment - sad emotion video
video_0686,data/Experiment/sad/0005.mp4,Experiment - sad emotion video
video_0687,data/Experiment/sad/0006.mp4,Experiment - sad emotion video
video_0688,data/Experiment/sad/0007.mp4,Experiment - sad emotion video
video_0689,data/Experiment/sad/0008.mp4,Experiment - sad emotion video
video_0690,data/Experiment/sad/0010.mp4,Experiment - sad emotion video
video_0691,data/Experiment/surprise/0001.mp4,Experiment - surprise emotion video
video_0692,data/Experiment/surprise/0002.mp4,Experiment - surprise emotion video
video_0693,data/Experiment/surprise/0004.mp4,Experiment - surprise emotion video
video_0694,data/Experiment/surprise/0005.mp4,Experiment - surprise emotion video
video_0695,data/Experiment/surprise/0009.mp4,Experiment - surprise emotion video
video_0696,data/Experiment/surprise/0011.mp4,Experiment - surprise emotion video
video_0697,data/Experiment/surprise/0013.mp4,Experiment - surprise emotion video
video_0698,data/Experiment/surprise/0014.mp4,Experiment - surprise emotion video
video_0699,data/Experiment/surprise/0030.mp4,Experiment - surprise emotion video
video_0700,data/Experiment/surprise/0034.mp4,Experiment - surprise emotion video
video_0701,data/History/angry/0001.mp4,History - angry emotion video
video_0702,data/History/angry/0005.mp4,History - angry emotion video
video_0703,data/History/angry/0149.mp4,History - angry emotion video
video_0704,data/History/angry/0159.mp4,History - angry emotion video
video_0705,data/History/angry/0176.mp4,History - angry emotion video
video_0706,data/History/angry/0189.mp4,History - angry emotion video
video_0707,data/History/angry/0216.mp4,History - angry emotion video
video_0708,data/History/angry/0222.mp4,History - angry emotion video
video_0709,data/History/angry/0294.mp4,History - angry emotion video
video_0710,data/History/angry/0482.mp4,History - angry emotion video
video_0711,data/History/disgust/0003.mp4,History - disgust emotion video
video_0712,data/History/disgust/0007.mp4,History - disgust emotion video
video_0713,data/History/disgust/0013.mp4,History - disgust emotion video
video_0714,data/History/disgust/0020.mp4,History - disgust emotion video
video_0715,data/History/disgust/0029.mp4,History - disgust emotion video
video_0716,data/History/disgust/0035.mp4,History - disgust emotion video
video_0717,data/History/disgust/0058.mp4,History - disgust emotion video
video_0718,data/History/disgust/0068.mp4,History - disgust emotion video
video_0719,data/History/disgust/0069.mp4,History - disgust emotion video
video_0720,data/History/disgust/0083.mp4,History - disgust emotion video
video_0721,data/History/fear/0005.mp4,History - fear emotion video
video_0722,data/History/fear/0011.mp4,History - fear emotion video
video_0723,data/History/fear/0018.mp4,History - fear emotion video
video_0724,data/History/fear/0052.mp4,History - fear emotion video
video_0725,data/History/fear/0092.mp4,History - fear emotion video
video_0726,data/History/fear/0116.mp4,History - fear emotion video
video_0727,data/History/fear/0127.mp4,History - fear emotion video
video_0728,data/History/fear/0128.mp4,History - fear emotion video
video_0729,data/History/fear/0137.mp4,History - fear emotion video
video_0730,data/History/fear/0200.mp4,History - fear emotion video
video_0731,data/History/happy/0004.mp4,History - happy emotion video
video_0732,data/History/happy/0044.mp4,History - happy emotion video
video_0733,data/History/happy/0087.mp4,History - happy emotion video
video_0734,data/History/happy/0094.mp4,History - happy emotion video
video_0735,data/History/happy/0120.mp4,History - happy emotion video
video_0736,data/History/happy/0128.mp4,History - happy emotion video
video_0737,data/History/happy/0160.mp4,History - happy emotion video
video_0738,data/History/happy/0218.mp4,History - happy emotion video
video_0739,data/History/happy/0245.mp4,History - happy emotion video
video_0740,data/History/happy/0284.mp4,History - happy emotion video
video_0741,data/History/neutral/0020.mp4,History - neutral emotion video
video_0742,data/History/neutral/0025.mp4,History - neutral emotion video
video_0743,data/History/neutral/0135.mp4,History - neutral emotion video
video_0744,data/History/neutral/0160.mp4,History - neutral emotion video
video_0745,data/History/neutral/0183.mp4,History - neutral emotion video
video_0746,data/History/neutral/0257.mp4,History - neutral emotion video
video_0747,data/History/neutral/0282.mp4,History - neutral emotion video
video_0748,data/History/neutral/0380.mp4,History - neutral emotion video
video_0749,data/History/neutral/0449.mp4,History - neutral emotion video
video_0750,data/History/neutral/0473.mp4,History - neutral emotion video
video_0751,data/History/sad/0008.mp4,History - sad emotion video
video_0752,data/History/sad/0182.mp4,History - sad emotion video
video_0753,data/History/sad/0203.mp4,History - sad emotion video
video_0754,data/History/sad/0288.mp4,History - sad emotion video
video_0755,data/History/sad/0329.mp4,History - sad emotion video
video_0756,data/History/sad/0369.mp4,History - sad emotion video
video_0757,data/History/sad/0737.mp4,History - sad emotion video
video_0758,data/History/sad/0770.mp4,History - sad emotion video
video_0759,data/History/sad/0818.mp4,History - sad emotion video
video_0760,data/History/sad/0828.mp4,History - sad emotion video
video_0761,data/History/surprise/0014.mp4,History - surprise emotion video
video_0762,data/History/surprise/0017.mp4,History - surprise emotion video
video_0763,data/History/surprise/0033.mp4,History - surprise emotion video
video_0764,data/History/surprise/0041.mp4,History - surprise emotion video
video_0765,data/History/surprise/0063.mp4,History - surprise emotion video
video_0766,data/History/surprise/0092.mp4,History - surprise emotion video
video_0767,data/History/surprise/0137.mp4,History - surprise emotion video
video_0768,data/History/surprise/0138.mp4,History - surprise emotion video
video_0769,data/History/surprise/0159.mp4,History - surprise emotion video
video_0770,data/History/surprise/0163.mp4,History - surprise emotion video
video_0771,data/Interview/angry/0031.mp4,Interview - angry emotion video
video_0772,data/Interview/angry/0073.mp4,Interview - angry emotion video
video_0773,data/Interview/angry/0082.mp4,Interview - angry emotion video
video_0774,data/Interview/angry/0098.mp4,Interview - angry emotion video
video_0775,data/Interview/angry/0099.mp4,Interview - angry emotion video
video_0776,data/Interview/angry/0153.mp4,Interview - angry emotion video
video_0777,data/Interview/angry/0238.mp4,Interview - angry emotion video
video_0778,data/Interview/angry/0255.mp4,Interview - angry emotion video
video_0779,data/Interview/angry/0257.mp4,Interview - angry emotion video
video_0780,data/Interview/angry/0287.mp4,Interview - angry emotion video
video_0781,data/Interview/disgust/0005.mp4,Interview - disgust emotion video
video_0782,data/Interview/disgust/0006.mp4,Interview - disgust emotion video
video_0783,data/Interview/disgust/0021.mp4,Interview - disgust emotion video
video_0784,data/Interview/disgust/0022.mp4,Interview - disgust emotion video
video_0785,data/Interview/disgust/0026.mp4,Interview - disgust emotion video
video_0786,data/Interview/disgust/0027.mp4,Interview - disgust emotion video
video_0787,data/Interview/disgust/0028.mp4,Interview - disgust emotion video
video_0788,data/Interview/disgust/0042.mp4,Interview - disgust emotion video
video_0789,data/Interview/disgust/0071.mp4,Interview - disgust emotion video
video_0790,data/Interview/disgust/0086.mp4,Interview - disgust emotion video
video_0791,data/Interview/fear/0003.mp4,Interview - fear emotion video
video_0792,data/Interview/fear/0006.mp4,Interview - fear emotion video
video_0793,data/Interview/fear/0009.mp4,Interview - fear emotion video
video_0794,data/Interview/fear/0011.mp4,Interview - fear emotion video
video_0795,data/Interview/fear/0012.mp4,Interview - fear emotion video
video_0796,data/Interview/fear/0017.mp4,Interview - fear emotion video
video_0797,data/Interview/fear/0019.mp4,Interview - fear emotion video
video_0798,data/Interview/fear/0022.mp4,Interview - fear emotion video
video_0799,data/Interview/fear/0026.mp4,Interview - fear emotion video
video_0800,data/Interview/fear/0027.mp4,Interview - fear emotion video
video_0801,data/Interview/happy/0086.mp4,Interview - happy emotion video
video_0802,data/Interview/happy/0130.mp4,Interview - happy emotion video
video_0803,data/Interview/happy/0214.mp4,Interview - happy emotion video
video_0804,data/Interview/happy/0215.mp4,Interview - happy emotion video
video_0805,data/Interview/happy/0251.mp4,Interview - happy emotion video
video_0806,data/Interview/happy/0275.mp4,Interview - happy emotion video
video_0807,data/Interview/happy/0386.mp4,Interview - happy emotion video
video_0808,data/Interview/happy/0397.mp4,Interview - happy emotion video
video_0809,data/Interview/happy/0553.mp4,Interview - happy emotion video
video_0810,data/Interview/happy/0620.mp4,Interview - happy emotion video
video_0811,data/Interview/neutral/0001.mp4,Interview - neutral emotion video
video_0812,data/Interview/neutral/0021.mp4,Interview - neutral emotion video
video_0813,data/Interview/neutral/0075.mp4,Interview - neutral emotion video
video_0814,data/Interview/neutral/0125.mp4,Interview - neutral emotion video
video_0815,data/Interview/neutral/0193.mp4,Interview - neutral emotion video
video_0816,data/Interview/neutral/0281.mp4,Interview - neutral emotion video
video_0817,data/Interview/neutral/0313.mp4,Interview - neutral emotion video
video_0818,data/Interview/neutral/0360.mp4,Interview - neutral emotion video
video_0819,data/Interview/neutral/0429.mp4,Interview - neutral emotion video
video_0820,data/Interview/neutral/0460.mp4,Interview - neutral emotion video
video_0821,data/Interview/sad/0052.mp4,Interview - sad emotion video
video_0822,data/Interview/sad/0068.mp4,Interview - sad emotion video
video_0823,data/Interview/sad/0117.mp4,Interview - sad emotion video
video_0824,data/Interview/sad/0125.mp4,Interview - sad emotion video
video_0825,data/Interview/sad/0128.mp4,Interview - sad emotion video
video_0826,data/Interview/sad/0133.mp4,Interview - sad emotion video
video_0827,data/Interview/sad/0140.mp4,Interview - sad emotion video
video_0828,data/Interview/sad/0156.mp4,Interview - sad emotion video
video_0829,data/Interview/sad/0159.mp4,Interview - sad emotion video
video_0830,data/Interview/sad/0192.mp4,Interview - sad emotion video
video_0831,data/Interview/surprise/0001.mp4,Interview - surprise emotion video
video_0832,data/Interview/surprise/0004.mp4,Interview - surprise emotion video
video_0833,data/Interview/surprise/0024.mp4,Interview - surprise emotion video
